Product ID,Product Name,Category,Supplier ID,Supplier Name,Purchase Date,Purchase Price,Retail Price,Stock Level,Reorder Point,Lead Time (Days),Sales Volume,Sales Date,Sales Channel,Demand Forecast,Stockouts,Backorders,Warehouse Location,Expiration Date,Discounts Applied,Inventory Aging,Return Rate
9578,Open,Books,114,Peterson Ltd,2022-12-05,19.45,51.2,444,36,12,14,2025-02-17,Wholesale,197,2,0,WH1,,22,55,4.83
5185,We,Home,131,Clark Group,2020-09-05,25.43,64.4,499,26,11,21,2025-01-09,Online,128,0,2,WH1,,29,15,0.37
6773,Just,Clothing,180,"Romero, Nicholson and Tran",2022-01-12,19.87,46.7,299,79,8,45,2025-01-23,In-store,145,2,3,WH1,,3,68,1.71
2165,Three,Toys,109,Russell LLC,2023-06-02,39.03,104.04,298,97,12,59,2025-01-23,Wholesale,58,2,10,WH2,,16,47,3.78
8544,Option,Toys,181,"Brown, Burke and Rice",2024-10-19,26.39,50.36,69,64,9,64,2025-01-16,Online,114,4,1,WH2,,30,49,2.93
7929,Fill,Grocery,165,"Garcia, Wilkerson and Johnson",2021-10-16,22.46,47.75,434,69,3,63,2025-02-08,Online,106,5,2,WH1,2020-06-28,10,63,3.94
5171,Position,Grocery,161,Davis LLC,2024-07-29,32.24,76.31,384,15,8,36,2025-01-08,In-store,171,4,8,WH2,2022-05-17,24,4,1.27
8313,Computer,Toys,117,"Perkins, Henderson and Cook",2020-01-01,41.97,94.65,267,23,15,55,2025-02-08,Wholesale,101,2,2,WH3,,24,8,4.19
6663,Break,Clothing,153,Cortez LLC,2023-05-27,47.73,99.96,407,90,10,37,2025-01-03,Wholesale,121,3,1,WH1,,1,7,3.07
6334,Give,Home,117,Mitchell and Sons,2021-01-30,20.59,44.84,59,58,6,6,2025-02-07,Online,74,4,3,WH1,,5,76,4.81
7407,Player,Home,170,Pope-Scott,2023-06-16,15.86,37.46,387,56,15,20,2025-02-15,Online,176,1,7,WH2,,29,67,3.62
6951,Should,Clothing,135,Rogers PLC,2023-11-05,46.34,103.27,22,38,5,58,2025-01-16,Wholesale,121,0,1,WH2,,27,59,1.27
6393,Fine,Grocery,184,"Thomas, Rocha and Martinez",2022-05-27,47.78,125.71,397,87,13,51,2025-02-15,Online,200,2,10,WH3,2024-02-17,0,65,3.53
4533,Sense,Electronics,196,Fuller and Sons,2021-05-10,15.18,25.94,4,66,12,81,2025-01-28,In-store,161,5,1,WH2,,19,19,4.69
9249,Reach,Toys,176,Romero-Phillips,2022-02-21,5.76,11.29,225,19,3,46,2025-02-14,Online,92,1,6,WH1,,3,21,1.15
9354,Memory,Home,173,"Chaney, Duarte and Harper",2021-12-28,35.76,91.42,100,37,5,61,2025-01-09,Wholesale,107,2,3,WH3,,20,3,2.8
1016,Send,Electronics,114,Jackson-Burns,2023-01-15,21.68,62.54,246,28,3,1,2025-02-16,In-store,165,3,5,WH2,,2,89,1.89
1634,Minute,Electronics,141,Sullivan Inc,2021-11-09,5.2,11.5,433,94,12,14,2025-01-14,Online,56,1,1,WH1,,11,61,0.98
7616,Test,Clothing,180,"Livingston, Santos and Estrada",2020-04-10,21.27,51.21,356,28,7,63,2025-01-14,In-store,115,2,10,WH1,,22,88,4.59
4171,Stay,Home,114,"Young, Marshall and Levy",2024-03-19,13.61,27.22,390,93,12,62,2025-01-18,In-store,112,2,7,WH1,,26,90,0.63
9192,Federal,Clothing,185,"Jones, Rivera and Ortega",2024-05-01,44.22,69.86,267,44,5,69,2025-01-20,Online,66,1,4,WH2,,30,29,0.44
3162,Natural,Electronics,147,King PLC,2024-10-27,7.78,22.06,448,90,7,63,2025-01-09,Wholesale,63,1,1,WH3,,10,81,2.59
7266,Prepare,Grocery,123,"Hardy, Fletcher and Martinez",2023-07-30,45.63,99.92,286,50,10,90,2025-02-20,Online,57,3,10,WH3,2020-12-24,4,75,1.12
7684,Week,Grocery,144,Rogers LLC,2023-01-02,8.73,24.29,321,11,12,27,2025-01-29,In-store,183,5,3,WH3,2021-10-09,4,13,4.08
4942,Myself,Home,166,"Ayala, Osborne and Henry",2023-05-13,47.58,92.88,312,33,11,34,2025-01-31,In-store,96,0,4,WH2,,21,32,0.98
8722,Information,Toys,191,Hernandez-Young,2020-02-09,25.94,58.77,395,68,13,41,2025-01-10,Wholesale,153,3,2,WH3,,18,41,4.86
8530,Heart,Home,127,Reilly PLC,2024-02-14,36.69,88.8,211,29,8,76,2025-01-22,Online,132,4,4,WH1,,13,26,2.35
6957,Relate,Toys,103,"Horne, Tran and Petty",2021-06-13,44.29,107.68,186,17,10,59,2025-02-03,Online,169,3,4,WH1,,0,80,0.54
7223,Sure,Toys,153,Hammond PLC,2021-02-25,11.08,32.54,216,43,11,7,2025-01-08,In-store,142,0,3,WH2,,20,21,0.76
4583,Save,Grocery,180,Hoffman-Martin,2021-07-12,46.6,99.28,413,91,6,84,2025-02-08,Online,184,5,4,WH1,2022-07-18,7,39,2.59
3630,Present,Clothing,171,Tucker LLC,2021-10-01,48.89,94.38,410,37,8,55,2025-02-07,Wholesale,68,4,10,WH1,,29,87,4.96
1964,Act,Clothing,170,Sanchez-Andrade,2023-11-10,34.58,92.67,2,91,5,32,2025-01-19,In-store,134,2,2,WH1,,23,56,3.44
8032,Power,Toys,134,Maldonado PLC,2024-09-25,15.66,29.71,493,22,12,80,2025-01-24,Wholesale,53,3,7,WH2,,9,90,3.97
2735,Represent,Clothing,178,Robinson and Sons,2021-04-28,34.03,91.82,445,76,10,52,2025-02-04,Online,142,3,6,WH3,,1,67,1.71
2940,Understand,Books,163,"Zimmerman, Cabrera and Garcia",2020-03-05,21.16,37.24,458,52,7,32,2025-02-19,In-store,101,3,2,WH2,,17,4,1.19
5565,Level,Toys,133,Moore and Sons,2023-05-02,14.7,36.89,276,78,13,81,2025-01-26,Wholesale,161,5,0,WH3,,9,37,2.18
2405,Arm,Books,124,"Hardy, Barnes and Mason",2023-04-15,7.74,15.63,48,30,13,16,2025-02-13,Wholesale,106,3,9,WH2,,5,25,4.94
4536,Deal,Electronics,118,Frazier-Welch,2021-03-10,33.66,61.19,401,67,4,87,2025-01-25,In-store,188,2,3,WH2,,26,54,3.56
4109,Manage,Grocery,188,Melendez-Rivera,2025-01-24,29.4,71.31,440,44,13,94,2025-02-13,Wholesale,132,3,8,WH3,2020-03-12,7,88,0.39
5441,Worry,Toys,130,Martin Inc,2021-10-05,9.95,22.49,89,61,4,78,2025-01-25,Online,148,4,0,WH2,,22,75,2.29
8359,For,Books,177,"Kelley, Wang and Sheppard",2020-02-09,32.2,57.56,73,55,14,59,2025-01-11,Wholesale,198,1,9,WH3,,3,1,0.0
4120,Rise,Clothing,178,Miller-Wallace,2020-10-22,44.84,76.42,461,14,4,93,2025-02-17,Online,82,4,5,WH3,,25,45,3.45
6508,Collection,Books,156,Alvarez Inc,2021-07-15,7.87,14.64,259,65,7,9,2025-01-08,In-store,154,0,2,WH1,,13,48,0.88
3754,Trouble,Home,131,"Marshall, Hawkins and Sandoval",2022-06-29,32.31,56.6,225,43,15,7,2025-02-20,Wholesale,67,3,6,WH3,,9,36,3.42
6394,Art,Books,101,Freeman LLC,2020-02-08,24.65,45.68,37,38,5,71,2025-02-14,Online,167,5,9,WH1,,16,35,1.65
9228,Theory,Clothing,153,Hernandez Group,2021-12-01,16.18,36.88,322,33,14,27,2025-01-22,Wholesale,117,4,8,WH2,,17,54,0.03
5334,Much,Grocery,184,Mcdaniel and Sons,2023-06-23,8.78,17.34,28,15,12,23,2025-01-21,Online,114,4,9,WH1,2022-09-09,11,42,4.22
1208,Practice,Grocery,147,Nunez Ltd,2020-04-21,29.39,53.83,408,21,5,83,2025-02-07,In-store,90,3,4,WH3,2021-02-17,1,43,1.2
6249,Majority,Toys,100,"Pollard, Fuller and Moore",2022-11-11,33.42,67.28,255,80,4,63,2025-01-21,In-store,121,0,1,WH3,,0,83,0.06
5943,Attention,Electronics,166,"Green, Cox and Sullivan",2021-08-05,47.07,84.86,325,22,5,56,2025-01-13,In-store,105,1,7,WH1,,8,80,0.64
7178,Test,Clothing,191,Davis-King,2024-03-22,24.75,67.49,110,58,7,81,2025-01-22,Online,76,5,8,WH2,,29,59,4.21
7568,Order,Books,171,Bush Group,2024-08-30,49.47,146.85,432,18,6,75,2025-01-02,In-store,102,1,5,WH3,,17,29,3.8
7229,Approach,Grocery,108,"Obrien, Johnson and Harvey",2021-08-15,19.16,42.21,405,66,12,31,2025-02-13,In-store,158,1,10,WH3,2020-03-15,25,57,4.95
4091,Network,Grocery,112,Thompson-Garcia,2025-01-19,6.06,13.76,64,37,14,11,2025-02-11,Wholesale,57,2,0,WH2,2025-02-04,17,68,1.11
2802,Receive,Books,189,Carson Ltd,2022-01-25,35.55,60.81,87,48,12,48,2025-01-12,Wholesale,150,2,8,WH3,,19,31,0.1
1729,Year,Books,139,"Harris, Harrell and Lamb",2023-07-29,22.85,52.7,401,66,11,51,2025-01-22,In-store,156,2,6,WH1,,23,35,2.21
7417,Serve,Books,160,"Chung, Johnson and Cole",2022-01-23,32.91,58.87,96,75,14,60,2025-02-20,Online,75,0,9,WH1,,13,42,1.37
1404,Role,Clothing,180,Brewer Ltd,2021-07-27,15.71,46.4,26,67,12,75,2025-01-26,Online,136,3,9,WH3,,20,73,0.63
5059,Court,Toys,138,Randolph Group,2024-07-10,16.54,25.1,32,72,6,58,2025-01-27,Wholesale,177,2,8,WH1,,3,46,3.56
4784,By,Books,171,Davis Group,2021-01-30,32.61,65.58,452,99,15,81,2025-02-11,In-store,75,5,5,WH3,,5,89,0.26
3709,Investment,Toys,191,Wu-Flowers,2022-09-26,19.72,43.67,25,30,11,32,2025-01-10,Wholesale,177,0,1,WH2,,17,88,2.63
7919,Degree,Home,105,Collier-Parker,2023-07-30,39.42,75.99,252,69,5,78,2025-02-21,Online,87,1,0,WH1,,12,19,3.23
8639,Us,Clothing,122,"Wagner, Rios and Owens",2024-09-13,23.47,69.22,161,59,9,44,2025-01-03,In-store,88,4,0,WH1,,4,71,2.69
6965,Public,Home,188,Campos Inc,2024-05-01,43.1,65.55,383,10,14,86,2025-02-02,Wholesale,105,5,10,WH2,,15,78,1.9
7886,But,Toys,188,Edwards Ltd,2022-05-18,20.52,43.21,23,63,6,46,2025-01-10,Online,171,1,2,WH2,,29,5,2.53
1905,Western,Electronics,142,Martinez-Guerra,2022-08-05,16.69,46.8,254,27,6,96,2025-01-21,Online,186,3,7,WH2,,25,42,2.91
5639,Through,Electronics,166,"Hamilton, Bowen and Jackson",2024-02-10,32.02,78.84,268,63,11,85,2025-01-16,In-store,161,4,4,WH1,,10,9,2.55
3185,Rather,Books,166,Harrington Group,2022-11-21,15.05,44.31,241,12,14,98,2025-02-18,Wholesale,143,2,1,WH3,,20,89,0.41
2215,Less,Toys,162,Jones PLC,2022-02-22,47.4,85.99,321,51,4,62,2025-01-29,In-store,200,1,3,WH3,,28,42,1.35
9790,Boy,Clothing,101,"Noble, Smith and Knight",2025-01-21,24.28,50.22,286,74,6,91,2025-01-06,Wholesale,156,1,7,WH3,,2,51,1.71
9028,Impact,Grocery,138,"Bautista, Thomas and Carter",2020-09-03,31.96,86.61,356,64,9,35,2025-01-16,Online,123,4,10,WH3,2021-06-11,13,72,1.46
5386,Into,Books,198,Johnson Inc,2022-05-12,13.92,24.34,170,21,5,41,2025-02-11,In-store,148,4,2,WH1,,20,81,4.94
8965,Million,Toys,123,Zavala Ltd,2021-06-26,39.3,90.3,231,90,13,98,2025-01-22,In-store,60,5,7,WH3,,5,87,2.32
1542,Where,Books,119,Clements-Rivera,2025-02-19,37.5,71.25,1,30,6,83,2025-01-27,Wholesale,143,4,4,WH2,,29,52,3.01
3965,Wind,Home,138,Smith-Mendoza,2024-02-16,17.07,36.8,13,83,4,7,2025-02-19,Online,141,4,7,WH3,,10,17,4.81
8759,Officer,Electronics,195,"Moore, Kim and Valenzuela",2024-05-15,28.04,76.5,241,22,4,52,2025-01-11,Wholesale,175,0,4,WH1,,2,43,3.56
2905,Consumer,Toys,168,"Hodge, Beard and Ball",2020-07-13,29.88,59.09,21,64,5,14,2025-01-10,Online,128,3,2,WH1,,19,44,0.36
4293,Trouble,Grocery,126,"Roberts, Powell and Dunn",2022-04-19,45.0,111.02,487,86,9,36,2025-01-28,Online,52,1,6,WH3,2020-03-07,19,8,4.91
3328,Cold,Toys,128,"Conner, Barker and Butler",2023-12-26,24.12,59.93,181,25,15,18,2025-02-04,Online,144,3,7,WH2,,15,23,0.55
3749,No,Electronics,120,"Ortega, Booker and Thomas",2022-07-27,10.72,19.52,293,75,4,60,2025-01-29,Online,150,4,10,WH3,,14,23,2.91
7440,Production,Home,130,Wells Inc,2024-02-03,10.12,15.21,324,98,11,64,2025-02-07,Online,93,5,8,WH3,,27,87,2.73
2143,Bag,Books,119,Fuentes-Hays,2023-05-16,27.96,65.56,98,22,4,75,2025-02-21,Wholesale,68,3,3,WH3,,18,26,0.76
7892,Three,Electronics,197,Good-Patterson,2021-08-31,49.18,74.6,370,21,12,59,2025-01-27,Wholesale,147,4,6,WH3,,8,90,1.48
2239,Under,Electronics,140,Carter and Sons,2020-03-05,40.98,87.74,41,43,5,78,2025-01-16,Online,169,0,4,WH1,,19,48,0.51
3731,Subject,Toys,165,"Peterson, Wilkinson and Rogers",2022-11-11,28.08,61.4,109,60,11,33,2025-01-10,Wholesale,105,0,8,WH2,,19,74,4.76
2726,Similar,Clothing,159,Hernandez-Meyer,2020-10-22,44.1,123.55,470,36,11,32,2025-02-06,In-store,160,4,0,WH3,,5,60,0.51
1432,Appear,Books,126,"Barron, Bryan and Davis",2024-11-27,44.49,80.78,266,48,13,31,2025-01-04,Online,167,5,6,WH1,,2,7,4.22
2737,Policy,Electronics,104,Patel-Brandt,2022-04-30,37.11,72.9,142,15,8,54,2025-02-08,In-store,147,2,5,WH1,,4,88,3.11
5419,How,Clothing,193,Payne Ltd,2024-03-21,40.9,100.65,321,13,6,1,2025-02-19,Online,124,5,10,WH2,,14,84,4.35
8613,Medical,Books,173,"Stewart, Horn and Cole",2024-12-29,16.26,33.56,192,20,9,8,2025-01-19,Online,139,5,10,WH2,,22,8,1.48
9579,Discussion,Toys,168,Medina Group,2023-01-06,11.35,30.74,408,94,7,3,2025-02-06,Online,200,3,7,WH1,,10,69,3.96
8403,Us,Grocery,168,"Farmer, Robinson and Lopez",2020-03-25,16.18,29.7,76,68,7,28,2025-01-10,Online,52,5,8,WH2,2021-03-21,24,34,0.58
8440,Key,Toys,176,Stephens LLC,2024-02-24,19.69,50.31,94,18,3,65,2025-01-09,Wholesale,147,3,8,WH3,,25,30,1.24
9180,Peace,Electronics,182,"Gonzalez, Pratt and Lyons",2020-02-02,38.8,91.85,126,100,7,23,2025-01-17,In-store,187,0,4,WH2,,23,26,2.63
9412,Face,Books,185,"Hampton, Robinson and Mack",2024-02-28,46.58,124.92,2,76,15,72,2025-02-18,Online,116,2,6,WH1,,14,63,3.29
7936,Story,Books,177,"Moody, Stewart and Stanton",2024-05-11,39.82,113.13,364,89,11,69,2025-02-19,Online,96,4,7,WH3,,22,26,3.54
2231,Dog,Toys,116,Jones Ltd,2021-01-24,14.24,25.53,277,23,15,77,2025-01-19,In-store,62,1,5,WH3,,27,75,3.2
3036,Leave,Grocery,184,Solomon Group,2021-07-15,15.25,38.7,415,73,7,99,2025-01-01,Wholesale,125,4,2,WH1,2023-04-15,0,3,2.77
1283,Southern,Books,171,"Perez, Cox and Anderson",2022-08-09,42.2,75.65,156,28,4,3,2025-01-27,Online,146,5,0,WH1,,16,36,1.71
2343,Crime,Home,194,Lang-Wolfe,2023-06-22,33.08,58.87,498,17,5,100,2025-02-01,In-store,171,3,0,WH2,,4,37,2.41
5506,Computer,Home,134,Acevedo-Brown,2022-02-03,33.11,54.91,101,90,11,8,2025-02-08,Online,180,2,0,WH3,,2,19,2.38
4395,Painting,Electronics,128,"Bruce, Dean and Wood",2020-04-18,17.68,48.7,207,35,5,13,2025-01-25,In-store,178,3,5,WH2,,15,84,1.58
4916,However,Clothing,184,Rodriguez-Harper,2024-08-13,6.22,15.83,332,44,3,89,2025-01-21,In-store,149,5,4,WH1,,4,15,2.93
9386,Billion,Clothing,179,"Burns, Davis and Gray",2023-11-18,49.3,143.27,219,60,4,32,2025-02-11,Online,180,3,7,WH1,,0,18,0.16
8526,Back,Electronics,131,Moore Group,2020-07-31,31.92,57.88,397,23,14,90,2025-02-10,Online,181,5,0,WH2,,12,41,3.34
2881,Policy,Books,152,"Johnson, Jones and Taylor",2024-03-20,23.36,36.36,498,30,14,27,2025-01-03,Online,138,0,1,WH3,,22,84,3.48
5420,Us,Electronics,143,Lawrence-Williamson,2020-08-27,9.53,15.28,169,11,3,33,2025-02-09,In-store,167,1,3,WH1,,13,33,0.1
9170,Purpose,Home,102,Davis-Brown,2022-02-19,14.24,21.65,409,61,8,72,2025-01-09,In-store,52,5,9,WH1,,18,71,2.4
7305,Run,Toys,107,Petersen-Coleman,2021-07-17,5.58,11.03,242,100,7,36,2025-01-10,Online,186,5,8,WH3,,30,22,0.7
5043,Join,Books,156,"Craig, Santana and Gilbert",2021-02-07,31.66,87.46,474,15,6,76,2025-02-20,Wholesale,137,2,1,WH2,,29,28,0.46
2244,Fill,Electronics,123,"Williams, Melton and Zuniga",2023-11-21,23.59,61.91,253,72,10,72,2025-02-18,Online,198,4,8,WH2,,1,55,3.01
9834,Item,Toys,185,James and Sons,2021-06-19,49.86,128.09,273,43,5,3,2025-01-19,Wholesale,71,0,7,WH1,,4,28,3.18
5692,Line,Clothing,198,Schwartz and Sons,2023-11-02,45.96,107.44,74,75,8,90,2025-01-01,In-store,149,0,10,WH3,,16,58,3.53
4673,Agency,Grocery,130,Shaw-Daniels,2020-03-02,7.49,13.03,117,95,15,47,2025-01-09,Wholesale,144,5,10,WH3,2022-02-08,18,77,2.41
6945,Future,Books,186,Rodriguez-Keller,2020-09-24,12.18,24.52,344,42,12,43,2025-01-12,In-store,142,2,4,WH1,,0,45,0.24
2316,Stay,Clothing,103,Jones-Allen,2024-07-25,19.55,42.11,411,79,9,5,2025-02-16,In-store,109,4,4,WH1,,10,78,2.32
7440,Go,Books,156,"Wilson, Rubio and Haley",2025-02-16,29.63,81.76,232,30,5,100,2025-01-19,In-store,69,4,2,WH1,,5,36,4.19
4964,Finally,Books,133,"Brooks, Hendricks and Spencer",2021-02-03,19.52,46.21,297,56,8,38,2025-01-16,Wholesale,161,4,1,WH2,,5,57,3.97
3690,Will,Grocery,185,Sanchez PLC,2024-05-07,18.45,55.25,302,99,6,39,2025-01-07,In-store,78,3,6,WH3,2022-10-05,25,83,2.0
8926,Model,Books,112,Morris-Holland,2021-09-28,23.58,52.79,134,55,10,28,2025-01-11,Online,89,3,3,WH2,,2,14,2.96
3901,Including,Books,131,Reid Inc,2022-08-31,6.5,14.11,500,93,4,84,2025-01-11,Online,81,1,7,WH3,,9,81,3.05
3573,Enjoy,Books,162,Hunt PLC,2021-08-30,17.07,28.98,214,69,4,100,2025-02-07,Wholesale,97,5,0,WH3,,30,61,4.63
6141,Build,Clothing,183,Alvarado-Kaiser,2024-02-20,27.82,77.43,153,27,5,9,2025-02-17,In-store,79,0,1,WH3,,16,87,2.39
7372,Charge,Grocery,136,Lopez LLC,2020-07-17,47.4,95.0,39,52,3,23,2025-02-06,In-store,178,5,2,WH1,2025-01-16,16,45,3.28
9003,Writer,Home,120,Roberts-Sheppard,2021-12-26,44.67,87.14,491,26,7,17,2025-01-31,Wholesale,151,1,0,WH2,,20,35,2.9
6602,Buy,Books,179,"Key, Hayes and Lopez",2023-06-26,43.63,77.5,390,83,9,35,2025-02-13,Wholesale,142,5,7,WH1,,28,7,2.03
6980,Federal,Clothing,117,Ross-Thompson,2021-03-04,38.45,81.4,133,34,7,59,2025-02-21,Online,116,2,0,WH2,,22,75,1.84
5968,First,Electronics,137,"Melendez, Green and Sims",2023-06-22,45.03,116.72,15,27,5,97,2025-01-05,In-store,83,5,0,WH2,,22,33,2.76
4075,Whatever,Toys,160,"Miller, Day and Camacho",2020-10-28,48.76,135.2,129,12,15,87,2025-01-24,In-store,186,2,2,WH3,,0,46,2.18
1988,Bad,Home,175,Figueroa PLC,2022-01-01,35.96,104.55,92,66,6,36,2025-02-05,In-store,138,5,9,WH2,,28,58,2.11
9499,Foot,Clothing,118,"Cardenas, Carey and Morales",2022-03-10,42.98,87.31,347,65,12,23,2025-02-06,In-store,141,0,9,WH1,,5,58,4.37
5595,Later,Toys,106,Jordan-Chambers,2020-04-20,25.82,50.78,55,60,15,17,2025-02-12,In-store,63,2,1,WH1,,0,17,0.75
9087,Trouble,Clothing,192,Holland-Herman,2024-04-13,23.77,43.83,289,75,11,57,2025-02-01,Wholesale,93,0,9,WH1,,28,59,3.2
1909,Sort,Clothing,168,"Rodriguez, Hicks and James",2022-06-15,11.16,27.36,160,54,7,28,2025-02-19,In-store,137,1,7,WH3,,4,20,0.41
4017,These,Electronics,119,"Howard, Walker and Simmons",2022-07-31,26.63,48.95,270,51,13,96,2025-01-28,Online,77,0,5,WH3,,29,10,2.29
1429,Then,Electronics,162,"Cook, Hanson and Young",2024-01-01,7.21,16.2,281,82,7,63,2025-02-19,In-store,50,3,10,WH1,,24,22,3.7
1142,Understand,Toys,158,Watson-Bowen,2021-08-16,24.31,46.62,219,71,5,4,2025-01-25,Wholesale,115,5,10,WH1,,22,7,3.77
2028,Population,Clothing,174,"Reyes, Harrison and Berg",2024-01-19,11.08,23.58,96,43,7,64,2025-01-21,Wholesale,124,2,7,WH2,,1,77,1.51
6389,Street,Grocery,140,Jones-Conley,2023-10-05,39.58,86.45,182,87,14,87,2025-02-20,In-store,125,1,9,WH2,2024-11-18,16,54,2.59
8581,Serious,Books,167,Roth-Contreras,2024-02-27,16.71,30.76,482,37,9,85,2025-01-13,In-store,66,1,5,WH3,,0,52,2.56
7583,Provide,Electronics,141,Chavez-Perry,2024-05-31,47.87,91.6,264,61,5,69,2025-01-21,Online,72,0,2,WH3,,6,45,4.23
9398,Congress,Clothing,174,Williams-Lutz,2021-07-19,34.95,93.3,17,77,3,10,2025-02-01,Wholesale,83,2,9,WH3,,6,50,1.96
5096,Now,Home,160,Turner and Sons,2024-05-21,5.4,14.06,179,37,12,56,2025-01-04,Wholesale,94,3,8,WH2,,23,48,4.89
8863,Call,Electronics,173,Elliott-Jones,2022-05-22,13.6,37.23,188,47,13,96,2025-01-17,Wholesale,150,1,7,WH3,,26,16,1.88
4963,Sport,Home,118,"Jordan, Mcpherson and Alexander",2024-02-23,31.19,76.76,439,64,5,18,2025-01-22,Wholesale,96,1,7,WH3,,28,43,3.64
7290,Blood,Electronics,117,Guzman-Ferguson,2022-04-27,14.82,31.72,27,72,4,6,2025-01-23,Wholesale,111,2,7,WH1,,28,18,0.93
9829,Support,Books,103,Armstrong PLC,2021-09-25,17.66,46.21,146,99,5,4,2025-02-07,Wholesale,141,4,0,WH2,,17,84,2.6
6240,Company,Electronics,103,Zhang PLC,2023-12-06,22.7,44.58,258,53,13,41,2025-01-19,Online,117,3,3,WH1,,14,79,2.6
2982,Appear,Home,158,"Olson, Wilkins and Jenkins",2020-07-13,22.55,47.25,198,36,4,14,2025-01-19,Wholesale,80,3,10,WH2,,26,46,1.45
4739,Success,Clothing,185,Ingram-Rollins,2020-04-05,38.89,63.08,54,62,11,36,2025-02-10,In-store,192,5,4,WH3,,3,21,4.15
5338,Between,Clothing,185,King-Green,2025-01-18,22.79,40.0,432,17,5,2,2025-01-18,Wholesale,75,0,5,WH3,,24,38,4.41
5301,Why,Toys,199,"Bolton, White and Gonzales",2020-08-19,27.57,72.67,302,66,7,6,2025-02-13,Online,67,3,4,WH3,,4,69,3.84
6968,Government,Home,171,"Casey, Smith and Jacobs",2024-07-05,41.06,87.57,79,75,13,49,2025-01-18,In-store,73,3,3,WH3,,1,1,3.3
9493,Style,Books,193,Davis-Evans,2020-09-15,26.76,63.63,81,73,4,59,2025-02-07,Online,167,2,2,WH1,,29,29,4.6
4522,Record,Clothing,196,Espinoza and Sons,2024-12-24,7.21,11.7,19,15,5,49,2025-01-07,Online,113,2,7,WH1,,29,58,2.67
8512,We,Electronics,102,Stewart-Orozco,2022-05-21,5.17,9.37,1,63,11,65,2025-02-17,Wholesale,108,3,6,WH1,,9,21,3.86
9685,Type,Books,103,Lopez PLC,2023-11-16,18.35,37.52,372,22,13,15,2025-01-21,Wholesale,119,2,8,WH3,,19,43,0.02
8952,Development,Electronics,113,Perry Ltd,2020-01-09,25.23,66.76,201,73,12,27,2025-02-02,Online,165,0,4,WH1,,1,8,2.63
6477,Pattern,Electronics,200,Collins-Pham,2020-05-06,30.74,58.17,462,94,9,54,2025-01-12,In-store,198,5,8,WH3,,27,43,3.65
8243,Seven,Home,182,Silva and Sons,2023-04-09,7.27,20.56,134,85,9,99,2025-01-07,Wholesale,198,0,10,WH2,,9,67,3.82
9934,Station,Home,161,Chapman Inc,2024-02-25,26.62,45.51,181,21,4,83,2025-02-07,In-store,94,4,8,WH3,,13,86,4.72
6290,Student,Clothing,137,"Hobbs, Taylor and Kim",2022-12-27,11.64,27.68,440,19,9,93,2025-01-13,Online,92,2,6,WH2,,18,27,3.08
8554,Especially,Clothing,142,"Torres, Roberson and Cabrera",2021-12-20,28.01,48.46,127,21,3,58,2025-02-20,Online,128,1,0,WH1,,24,65,0.51
9407,Enough,Grocery,153,"Jackson, Floyd and Perkins",2021-05-09,43.74,78.2,401,81,7,54,2025-01-21,In-store,148,5,1,WH2,2023-11-19,13,63,1.47
3552,Box,Grocery,164,"Anderson, Cook and Bradshaw",2024-05-18,43.17,86.5,487,90,5,50,2025-01-26,Online,126,2,7,WH2,2022-04-03,18,75,2.75
5536,Everyone,Home,182,"Henry, Bowman and Parks",2022-08-13,24.8,73.84,154,30,13,32,2025-01-19,Wholesale,90,5,5,WH3,,2,80,2.98
3029,Take,Home,155,"Townsend, Roberts and Rodriguez",2022-05-15,21.96,64.37,402,30,8,6,2025-02-16,In-store,181,1,0,WH1,,26,14,0.89
7233,Your,Books,141,Cobb Inc,2021-07-25,49.41,136.96,462,91,11,75,2025-02-21,Online,128,2,3,WH1,,28,59,1.98
7378,Special,Home,188,"Higgins, Bowers and Brown",2023-10-06,10.33,24.27,498,47,6,49,2025-02-03,In-store,161,0,6,WH2,,14,68,1.56
5698,Performance,Home,171,"Li, Salinas and Harvey",2021-11-11,29.43,59.02,112,76,7,68,2025-01-02,Online,177,2,8,WH1,,7,78,2.25
9035,Tree,Grocery,100,"Ramsey, Cobb and Estrada",2021-05-11,27.98,82.43,327,68,7,33,2025-02-06,In-store,163,4,9,WH3,2023-04-20,10,48,1.08
7226,Tough,Home,105,Mitchell-Mcdonald,2022-02-18,27.65,64.54,59,81,7,48,2025-02-17,In-store,76,5,0,WH2,,11,76,4.95
6925,Benefit,Home,190,Flowers Ltd,2024-10-24,22.9,65.14,437,17,9,5,2025-02-02,Wholesale,84,0,2,WH3,,25,41,2.57
6650,Technology,Grocery,129,Monroe-Lane,2022-04-19,49.91,77.5,235,48,14,19,2025-02-19,Wholesale,186,2,7,WH1,2024-07-01,28,54,1.59
7576,Information,Toys,180,"Walsh, Frazier and Mullen",2020-03-24,17.02,39.39,92,85,11,19,2025-01-10,In-store,131,4,1,WH2,,13,14,1.83
9911,Federal,Clothing,164,Rivas and Sons,2024-03-30,39.51,87.38,213,11,14,17,2025-01-04,Online,61,2,4,WH1,,10,56,0.37
6729,Hit,Books,119,Hickman LLC,2024-08-28,6.82,14.9,488,99,4,43,2025-02-12,Online,110,3,6,WH1,,27,18,3.89
3270,Tax,Grocery,161,"Cameron, Burns and Woods",2022-04-12,45.5,72.0,360,87,6,15,2025-01-14,In-store,108,4,1,WH3,2021-01-24,13,20,4.51
